pair,date,direction,bucket,ribbon_status,rib_against,rib_strongly_against,w_d_conflict,w_sig,d_sig,status,gross_pips,net_pips,days_held
USD/CAD,2025-12-11,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,33.3,25.8,6.0
USD/CAD,2025-12-12,BUY,clean,NEUTRAL,False,False,False,BUY,BUY,EXPIRED,8.1,11.2,6.0
USD/CAD,2025-12-12,SELL,clean,NEUTRAL,False,False,False,BUY,BUY,EXPIRED,-8.1,-15.6,6.0
USD/CAD,2025-12-15,BUY,clean,NEUTRAL,False,False,False,BUY,BUY,EXPIRED,9.2,10.5,4.0
USD/CAD,2025-12-15,SELL,clean,NEUTRAL,False,False,False,BUY,BUY,EXPIRED,-9.2,-14.9,4.0
USD/CAD,2025-12-16,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,EXPIRED,21.1,24.2,6.0
USD/CAD,2025-12-16,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,EXPIRED,-21.1,-28.6,6.0
USD/CAD,2025-12-17,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,LOSS,-60.0,-57.0,6.0
USD/CAD,2025-12-17,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,EXPIRED,7.4,-0.1,6.0
USD/CAD,2025-12-18,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,LOSS,-60.0,-57.8,5.0
USD/CAD,2025-12-18,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,EXPIRED,98.3,90.8,6.0
USD/CAD,2025-12-19,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,LOSS,-60.0,-58.7,4.0
USD/CAD,2025-12-19,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,WIN,120.0,111.6,7.0
USD/CAD,2025-12-22,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,LOSS,-60.0,-61.3,1.0
USD/CAD,2025-12-22,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,WIN,120.0,116.0,2.0
USD/CAD,2025-12-23,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,BUY,LOSS,-60.0,-61.3,1.0
USD/CAD,2025-12-23,SELL,clean,LEANING_BEAR,False,False,False,BUY,BUY,EXPIRED,61.5,53.1,7.0
USD/CAD,2025-12-24,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,9.2,13.1,7.0
USD/CAD,2025-12-24,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,EXPIRED,-9.2,-17.5,7.0
USD/CAD,2025-12-26,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,44.0,47.9,7.0
USD/CAD,2025-12-26,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-60.0,-68.3,7.0
USD/CAD,2025-12-29,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,120.0,123.9,7.0
USD/CAD,2025-12-29,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-60.0,-65.7,4.0
USD/CAD,2025-12-30,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,120.0,123.0,6.0
USD/CAD,2025-12-30,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-60.0,-67.5,6.0
USD/CAD,2025-12-31,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,120.0,123.9,7.0
USD/CAD,2025-12-31,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-60.0,-66.6,5.0
USD/CAD,2026-01-02,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,110.0,112.2,5.0
USD/CAD,2026-01-02,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-55.0,-59.9,3.0
USD/CAD,2026-01-05,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,120.0,120.4,3.0
USD/CAD,2026-01-05,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-60.0,-64.0,2.0
USD/CAD,2026-01-06,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,WIN,120.0,120.4,3.0
USD/CAD,2026-01-06,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,LOSS,-60.0,-64.0,2.0
USD/CAD,2026-01-07,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,60.2,63.3,6.0
USD/CAD,2026-01-07,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,LOSS,-60.0,-63.1,1.0
USD/CAD,2026-01-08,BUY,would_F,LEANING_BEAR,True,False,True,BUY,SELL,EXPIRED,28.6,31.7,6.0
USD/CAD,2026-01-08,SELL,would_F,LEANING_BEAR,False,False,True,BUY,SELL,EXPIRED,-28.6,-36.1,6.0
USD/CAD,2026-01-09,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,SELL,EXPIRED,20.5,23.6,6.0
USD/CAD,2026-01-09,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,SELL,EXPIRED,-20.5,-28.0,6.0
USD/CAD,2026-01-12,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,SELL,EXPIRED,-25.5,-24.2,4.0
USD/CAD,2026-01-12,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,SELL,EXPIRED,25.5,19.7,4.0
USD/CAD,2026-01-13,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,SELL,EXPIRED,23.7,26.8,6.0
USD/CAD,2026-01-13,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,SELL,EXPIRED,-23.7,-31.2,6.0
USD/CAD,2026-01-14,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-51.9,6.0
USD/CAD,2026-01-14,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,12.5,5.0,6.0
USD/CAD,2026-01-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-52.8,5.0
USD/CAD,2026-01-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,51.6,44.1,6.0
USD/CAD,2026-01-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-53.7,4.0
USD/CAD,2026-01-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,45.2,37.7,6.0
USD/CAD,2026-01-19,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-55.0,-56.3,1.0
USD/CAD,2026-01-19,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,110.0,106.0,2.0
USD/CAD,2026-01-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-55.0,-56.3,1.0
USD/CAD,2026-01-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,110.0,105.1,3.0
USD/CAD,2026-01-21,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-60.5,2.0
USD/CAD,2026-01-21,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,113.4,5.0
USD/CAD,2026-01-22,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-60.0,-61.3,1.0
USD/CAD,2026-01-22,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,WIN,120.0,114.3,4.0
USD/CAD,2026-01-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-60.0,-59.6,3.0
USD/CAD,2026-01-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,WIN,120.0,114.3,4.0
USD/CAD,2026-01-26,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-65.0,-66.3,1.0
USD/CAD,2026-01-26,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,130.0,126.0,2.0
USD/CAD,2026-01-27,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-01-27,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,WIN,140.0,136.9,1.0
USD/CAD,2026-01-28,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-80.0,-81.4,1.0
USD/CAD,2026-01-28,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-80.0,-86.6,5.0
USD/CAD,2026-01-29,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,EXPIRED,101.5,104.5,6.0
USD/CAD,2026-01-29,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-80.0,-85.7,4.0
USD/CAD,2026-01-30,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,WIN,160.0,160.4,3.0
USD/CAD,2026-01-30,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-80.0,-84.8,3.0
USD/CAD,2026-02-02,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,76.4,77.7,4.0
USD/CAD,2026-02-02,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,-76.4,-82.1,4.0
USD/CAD,2026-02-03,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,LOSS,-85.0,-82.0,6.0
USD/CAD,2026-02-03,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,14.8,7.3,6.0
USD/CAD,2026-02-04,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,LOSS,-85.0,-82.0,6.0
USD/CAD,2026-02-04,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,77.2,69.8,6.0
USD/CAD,2026-02-05,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,LOSS,-80.0,-78.7,4.0
USD/CAD,2026-02-05,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,WIN,160.0,152.5,6.0
USD/CAD,2026-02-06,BUY,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,LOSS,-85.0,-84.6,3.0
USD/CAD,2026-02-06,SELL,clean,CONVERGING,False,False,False,NEUTRAL,NEUTRAL,WIN,170.0,164.3,4.0
USD/CAD,2026-02-09,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,LOSS,-90.0,-91.3,1.0
USD/CAD,2026-02-09,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,48.2,42.5,4.0
USD/CAD,2026-02-10,BUY,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,55.7,58.7,6.0
USD/CAD,2026-02-10,SELL,clean,CONVERGING,False,False,False,NEUTRAL,BUY,EXPIRED,-55.7,-63.1,6.0
USD/CAD,2026-02-11,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,84.2,87.2,6.0
USD/CAD,2026-02-11,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-95.0,-102.4,6.0
USD/CAD,2026-02-12,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,EXPIRED,62.3,65.3,6.0
USD/CAD,2026-02-12,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-90.0,-96.5,5.0
USD/CAD,2026-02-13,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,85.4,88.4,6.0
USD/CAD,2026-02-13,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-90.0,-97.4,6.0
USD/CAD,2026-02-16,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,68.9,70.2,4.0
USD/CAD,2026-02-16,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-85.0,-89.8,3.0
USD/CAD,2026-02-17,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,12.3,15.3,6.0
USD/CAD,2026-02-17,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,-12.3,-19.7,6.0
USD/CAD,2026-02-18,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,56.1,59.1,6.0
USD/CAD,2026-02-18,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,LOSS,-80.0,-87.4,6.0
USD/CAD,2026-02-19,BUY,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,4.2,7.2,6.0
USD/CAD,2026-02-19,SELL,clean,CONVERGING,False,False,False,BUY,NEUTRAL,EXPIRED,-4.2,-11.7,6.0
USD/CAD,2026-02-20,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-11.0,-8.0,6.0
USD/CAD,2026-02-20,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,11.0,3.5,6.0
USD/CAD,2026-02-23,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,27.3,28.6,4.0
USD/CAD,2026-02-23,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-75.0,-78.1,1.0
USD/CAD,2026-02-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-25.4,-22.4,6.0
USD/CAD,2026-02-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,25.4,17.9,6.0
USD/CAD,2026-02-25,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-29.3,-26.3,6.0
USD/CAD,2026-02-25,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,29.3,21.8,6.0
USD/CAD,2026-02-26,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,-1.7,1.3,6.0
USD/CAD,2026-02-26,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-76.6,5.0
USD/CAD,2026-02-27,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,EXPIRED,-31.8,-28.8,6.0
USD/CAD,2026-02-27,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-70.0,-75.7,4.0
USD/CAD,2026-03-02,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,LOSS,-70.0,-68.7,4.0
USD/CAD,2026-03-02,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-70.0,-73.1,1.0
USD/CAD,2026-03-03,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,LOSS,-70.0,-69.6,3.0
USD/CAD,2026-03-03,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,WIN,140.0,132.5,6.0
USD/CAD,2026-03-04,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,LOSS,-70.0,-70.5,2.0
USD/CAD,2026-03-04,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,WIN,140.0,133.4,5.0
USD/CAD,2026-03-05,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,LOSS,-75.0,-73.7,4.0
USD/CAD,2026-03-05,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,61.1,53.7,6.0
USD/CAD,2026-03-06,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,LOSS,-75.0,-74.6,3.0
USD/CAD,2026-03-06,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,68.2,60.7,6.0
USD/CAD,2026-03-09,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,30.5,31.8,4.0
USD/CAD,2026-03-09,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-80.0,-85.7,4.0
USD/CAD,2026-03-10,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,124.3,127.3,6.0
USD/CAD,2026-03-10,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,BUY,LOSS,-75.0,-79.8,3.0
USD/CAD,2026-03-11,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,WIN,150.0,149.5,2.0
USD/CAD,2026-03-11,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-75.0,-79.0,2.0
USD/CAD,2026-03-12,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,87.8,90.8,6.0
USD/CAD,2026-03-12,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-75.0,-78.1,1.0
USD/CAD,2026-03-13,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,96.8,99.8,6.0
USD/CAD,2026-03-13,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-80.0,-84.8,3.0
USD/CAD,2026-03-16,BUY,would_F,CONVERGING,False,False,True,BUY,SELL,EXPIRED,24.1,25.4,4.0
USD/CAD,2026-03-16,SELL,would_F,CONVERGING,False,False,True,BUY,SELL,EXPIRED,-24.1,-29.8,4.0
USD/CAD,2026-03-17,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,EXPIRED,25.8,28.8,6.0
USD/CAD,2026-03-17,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,-25.8,-33.3,6.0
USD/CAD,2026-03-18,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,BUY,NEUTRAL,EXPIRED,41.2,44.2,6.0
USD/CAD,2026-03-18,SELL,clean,LEANING_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-75.0,-82.5,6.0
USD/CAD,2026-03-19,BUY,would_F,NEUTRAL,False,False,True,BUY,SELL,EXPIRED,27.8,30.8,6.0
USD/CAD,2026-03-19,SELL,would_F,NEUTRAL,False,False,True,BUY,SELL,LOSS,-70.0,-77.5,6.0
USD/CAD,2026-03-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,78.4,81.4,6.0
USD/CAD,2026-03-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-76.6,5.0
USD/CAD,2026-03-23,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,140.0,140.4,3.0
USD/CAD,2026-03-23,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-74.0,2.0
USD/CAD,2026-03-24,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,140.0,140.4,3.0
USD/CAD,2026-03-24,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-73.1,1.0
USD/CAD,2026-03-25,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,140.0,142.2,5.0
USD/CAD,2026-03-25,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-73.1,1.0
USD/CAD,2026-03-26,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,WIN,150.0,152.2,5.0
USD/CAD,2026-03-26,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-75.0,-80.8,4.0
USD/CAD,2026-03-27,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,24.5,27.6,6.0
USD/CAD,2026-03-27,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-74.9,3.0
USD/CAD,2026-03-30,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,17.5,18.8,4.0
USD/CAD,2026-03-30,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-17.5,-23.3,4.0
USD/CAD,2026-03-31,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,17.4,20.5,6.0
USD/CAD,2026-03-31,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,SELL,EXPIRED,-17.4,-24.9,6.0
USD/CAD,2026-04-01,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,8.7,11.8,6.0
USD/CAD,2026-04-01,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,-8.7,-16.2,6.0
USD/CAD,2026-04-02,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,EXPIRED,-34.4,-31.3,6.0
USD/CAD,2026-04-02,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,LOSS,-70.0,-73.1,1.0
USD/CAD,2026-04-03,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-67.8,5.0
USD/CAD,2026-04-03,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,66.5,58.9,6.0
USD/CAD,2026-04-06,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-70.4,2.0
USD/CAD,2026-04-06,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,WIN,140.0,134.2,4.0
USD/CAD,2026-04-07,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-07,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,38.9,31.4,6.0
USD/CAD,2026-04-08,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-66.9,6.0
USD/CAD,2026-04-08,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,57.0,49.5,6.0
USD/CAD,2026-04-09,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-67.8,5.0
USD/CAD,2026-04-09,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,EXPIRED,84.4,76.9,6.0
USD/CAD,2026-04-10,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-63.7,4.0
USD/CAD,2026-04-10,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,91.4,83.9,6.0
USD/CAD,2026-04-13,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,SELL,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-13,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,SELL,WIN,140.0,136.9,1.0
USD/CAD,2026-04-14,BUY,clean,LEANING_BULL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-75.0,-75.5,2.0
USD/CAD,2026-04-14,SELL,would_D_ribbon,LEANING_BULL,True,False,False,NEUTRAL,NEUTRAL,EXPIRED,80.0,72.5,6.0
USD/CAD,2026-04-15,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-70.5,2.0
USD/CAD,2026-04-15,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,122.1,114.6,6.0
USD/CAD,2026-04-16,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-16,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,73.7,66.2,6.0
USD/CAD,2026-04-17,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-30.7,-27.7,6.0
USD/CAD,2026-04-17,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,30.7,23.2,6.0
USD/CAD,2026-04-20,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-20,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,6.6,0.9,4.0
USD/CAD,2026-04-21,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,32.0,35.0,6.0
USD/CAD,2026-04-21,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,BUY,EXPIRED,-32.0,-39.4,6.0
USD/CAD,2026-04-22,BUY,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-36.1,-33.1,6.0
USD/CAD,2026-04-22,SELL,clean,NEUTRAL,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,36.1,28.7,6.0
USD/CAD,2026-04-23,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-63.7,4.0
USD/CAD,2026-04-23,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,-9.3,-16.8,6.0
USD/CAD,2026-04-24,BUY,would_D_ribbon,LEANING_BEAR,True,False,False,NEUTRAL,NEUTRAL,LOSS,-65.0,-64.6,3.0
USD/CAD,2026-04-24,SELL,clean,LEANING_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,27.1,19.6,6.0
USD/CAD,2026-04-27,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-65.0,-64.6,3.0
USD/CAD,2026-04-27,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,96.4,90.7,4.0
USD/CAD,2026-04-28,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-65.0,-64.6,3.0
USD/CAD,2026-04-28,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,LOSS,-65.0,-68.1,1.0
USD/CAD,2026-04-29,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,NEUTRAL,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-29,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,NEUTRAL,EXPIRED,57.9,50.4,6.0
USD/CAD,2026-04-30,BUY,would_F,ALIGNED_BEAR,True,True,False,NEUTRAL,BUY,LOSS,-70.0,-71.3,1.0
USD/CAD,2026-04-30,SELL,clean,ALIGNED_BEAR,False,False,False,NEUTRAL,BUY,EXPIRED,67.8,60.3,6.0
USD/CAD,2026-05-01,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,57.3,60.3,6.0
USD/CAD,2026-05-01,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,EXPIRED,-57.3,-64.7,6.0
USD/CAD,2026-05-04,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,NEUTRAL,EXPIRED,72.6,73.9,4.0
USD/CAD,2026-05-04,SELL,clean,ALIGNED_BEAR,False,False,False,BUY,NEUTRAL,LOSS,-70.0,-75.7,4.0
USD/CAD,2026-05-05,BUY,would_F,ALIGNED_BEAR,True,True,False,BUY,BUY,EXPIRED,61.9,64.9,6.0
